Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
160;AUS2;00:32.111;5.3;41.0;NZL1;00:31.228;5.4;42.0;SUI;00:31.403;5.4;44.0;CRO;00:31.482;5.4;43.0;NZL2;00:31.534;5.3;41.0;GBR2;00:32.126;5.2;38.0;;00:00.000;0.0;0.0
165;AUS2;00:33.139;5.3;41.0;NZL1;00:32.129;5.3;42.0;SUI;00:32.359;5.4;44.0;CRO;00:32.377;5.4;43.0;NZL2;00:32.533;5.3;41.0;GBR2;00:33.191;5.1;38.0;;00:00.000;0.0;0.0
170;AUS2;00:34.056;5.3;41.0;NZL1;00:33.141;5.3;41.0;SUI;00:33.325;5.4;43.0;CRO;00:33.306;5.3;43.0;NZL2;00:33.376;5.4;41.0;GBR2;00:34.147;5.1;38.0;;00:00.000;0.0;0.0
175;AUS2;00:35.007;5.2;41.0;NZL1;00:34.025;5.3;41.0;SUI;00:34.175;5.4;43.0;CRO;00:34.304;5.3;43.0;NZL2;00:34.379;5.3;41.0;GBR2;00:35.128;5.1;38.0;;00:00.000;0.0;0.0
180;AUS2;00:36.049;5.2;41.0;NZL1;00:35.013;5.3;41.0;SUI;00:35.157;5.4;43.0;CRO;00:35.203;5.3;43.0;NZL2;00:35.362;5.3;41.0;GBR2;00:36.184;5.1;38.0;;00:00.000;0.0;0.0
185;AUS2;00:36.941;5.2;41.0;NZL1;00:36.022;5.2;41.0;SUI;00:36.131;5.4;43.0;CRO;00:36.144;5.3;43.0;NZL2;00:36.223;5.3;41.0;GBR2;00:37.076;5.0;37.0;;00:00.000;0.0;0.0
190;AUS2;00:37.950;5.1;41.0;NZL1;00:36.880;5.2;40.0;SUI;00:36.982;5.4;42.0;CRO;00:37.146;5.3;42.0;NZL2;00:37.263;5.3;41.0;GBR2;00:38.167;5.0;37.0;;00:00.000;0.0;0.0
195;AUS2;00:38.995;5.1;40.0;NZL1;00:37.943;5.1;40.0;SUI;00:37.999;5.3;42.0;CRO;00:38.050;5.3;42.0;NZL2;00:38.206;5.3;40.0;GBR2;00:39.173;5.0;37.0;;00:00.000;0.0;0.0
200;AUS2;00:39.875;5.1;40.0;NZL1;00:38.927;5.2;40.0;SUI;00:38.954;5.3;42.0;CRO;00:38.992;5.3;42.0;NZL2;00:39.106;5.2;40.0;GBR2;00:40.118;5.0;37.0;;00:00.000;0.0;0.0
205;AUS2;00:40.927;5.1;40.0;NZL1;00:39.806;5.1;40.0;SUI;00:39.819;5.3;42.0;CRO;00:40.003;5.3;42.0;NZL2;00:40.163;5.2;40.0;GBR2;00:41.196;5.0;37.0;;00:00.000;0.0;0.0
210;AUS2;00:41.966;5.1;40.0;NZL1;00:40.842;5.2;40.0;SUI;00:40.850;5.3;41.0;CRO;00:40.921;5.3;42.0;NZL2;00:41.039;5.2;40.0;GBR2;00:42.127;5.0;37.0;;00:00.000;0.0;0.0
215;AUS2;00:42.856;5.1;40.0;NZL1;00:41.799;5.2;40.0;SUI;00:41.800;5.3;41.0;CRO;00:41.859;5.2;42.0;NZL2;00:42.040;5.1;40.0;GBR2;00:43.173;5.0;37.0;;00:00.000;0.0;0.0
220;AUS2;00:43.927;5.0;40.0;NZL1;00:42.725;5.2;40.0;SUI;00:42.693;5.3;41.0;CRO;00:42.882;5.2;42.0;NZL2;00:43.101;5.1;40.0;GBR2;00:44.225;4.9;37.0;;00:00.000;0.0;0.0
225;AUS2;00:44.964;5.0;40.0;NZL1;00:43.770;5.1;39.0;SUI;00:43.712;5.2;41.0;CRO;00:43.787;5.2;42.0;NZL2;00:44.003;5.1;40.0;GBR2;00:45.142;4.9;37.0;;00:00.000;0.0;0.0
230;AUS2;00:45.861;5.0;40.0;NZL1;00:44.681;5.1;39.0;SUI;00:44.634;5.3;41.0;CRO;00:44.761;5.2;42.0;NZL2;00:44.984;5.1;40.0;GBR2;00:46.242;4.9;37.0;;00:00.000;0.0;0.0
235;AUS2;00:46.956;4.9;39.0;NZL1;00:45.683;5.1;39.0;SUI;00:45.569;5.2;41.0;CRO;00:45.792;5.2;42.0;NZL2;00:46.020;5.1;40.0;GBR2;00:47.227;4.9;37.0;;00:00.000;0.0;0.0
240;AUS2;00:47.968;5.0;39.0;NZL1;00:46.711;5.1;39.0;SUI;00:46.580;5.3;41.0;CRO;00:46.719;5.2;42.0;NZL2;00:46.882;5.1;40.0;GBR2;00:48.216;4.9;37.0;;00:00.000;0.0;0.0
245;AUS2;00:48.924;5.0;39.0;NZL1;00:47.585;5.1;39.0;SUI;00:47.468;5.3;40.0;CRO;00:47.664;5.1;42.0;NZL2;00:47.917;5.2;40.0;GBR2;00:49.295;4.9;37.0;;00:00.000;0.0;0.0
250;AUS2;00:49.975;5.0;39.0;NZL1;00:48.654;5.1;39.0;SUI;00:48.455;5.2;40.0;CRO;00:48.686;5.2;41.0;NZL2;00:48.909;5.2;40.0;GBR2;00:50.199;4.9;37.0;;00:00.000;0.0;0.0
255;AUS2;00:50.966;5.0;39.0;NZL1;00:49.650;5.1;39.0;SUI;00:49.450;5.2;40.0;CRO;00:49.596;5.2;41.0;NZL2;00:49.775;5.2;40.0;GBR2;00:51.275;4.9;37.0;;00:00.000;0.0;0.0
260;AUS2;00:51.917;5.0;39.0;NZL1;00:50.555;5.1;39.0;SUI;00:50.316;5.2;40.0;CRO;00:50.567;5.2;41.0;NZL2;00:50.809;5.2;40.0;GBR2;00:52.333;5.0;37.0;;00:00.000;0.0;0.0
265;AUS2;00:53.002;5.0;39.0;NZL1;00:51.629;5.1;39.0;SUI;00:51.355;5.2;40.0;CRO;00:51.593;5.2;41.0;NZL2;00:51.811;5.1;40.0;GBR2;00:53.236;5.0;37.0;;00:00.000;0.0;0.0
270;AUS2;00:53.945;5.0;39.0;NZL1;00:52.560;5.1;39.0;SUI;00:52.344;5.2;40.0;CRO;00:52.506;5.2;41.0;NZL2;00:52.698;5.1;40.0;GBR2;00:54.335;4.9;37.0;;00:00.000;0.0;0.0
275;AUS2;00:54.948;5.0;38.0;NZL1;00:53.564;5.1;38.0;SUI;00:53.237;5.2;40.0;CRO;00:53.485;5.1;41.0;NZL2;00:53.769;5.1;40.0;GBR2;00:55.329;4.9;37.0;;00:00.000;0.0;0.0
280;AUS2;00:56.008;5.0;38.0;NZL1;00:54.616;5.0;38.0;SUI;00:54.256;5.2;40.0;CRO;00:54.509;5.1;41.0;NZL2;00:54.755;5.1;40.0;GBR2;00:56.304;4.9;37.0;;00:00.000;0.0;0.0
285;AUS2;00:56.895;5.0;38.0;NZL1;00:55.502;5.0;38.0;SUI;00:55.221;5.2;40.0;CRO;00:55.419;5.1;41.0;NZL2;00:55.653;5.1;40.0;GBR2;00:57.380;4.9;37.0;;00:00.000;0.0;0.0
290;AUS2;00:57.970;5.0;38.0;NZL1;00:56.571;5.0;38.0;SUI;00:56.122;5.2;40.0;CRO;00:56.413;5.1;41.0;NZL2;00:56.703;5.1;40.0;GBR2;00:58.294;5.0;37.0;;00:00.000;0.0;0.0
295;AUS2;00:58.996;5.0;38.0;NZL1;00:57.598;5.0;38.0;SUI;00:57.153;5.2;40.0;CRO;00:57.445;5.1;41.0;NZL2;00:57.674;5.1;40.0;GBR2;00:59.376;4.9;37.0;;00:00.000;0.0;0.0
300;AUS2;00:59.928;5.0;38.0;NZL1;00:58.476;5.0;38.0;SUI;00:58.095;5.2;40.0;CRO;00:58.342;5.1;41.0;NZL2;00:58.607;5.1;40.0;GBR2;01:00.411;4.9;37.0;;00:00.000;0.0;0.0
305;AUS2;01:00.980;5.0;38.0;NZL1;00:59.562;5.0;38.0;SUI;00:59.038;5.2;40.0;CRO;00:59.360;5.1;41.0;NZL2;00:59.640;5.1;40.0;GBR2;01:01.347;4.9;36.0;;00:00.000;0.0;0.0
310;AUS2;01:01.967;5.0;38.0;NZL1;01:00.552;5.1;38.0;SUI;01:00.066;5.2;40.0;CRO;01:00.377;5.1;41.0;NZL2;01:00.543;5.1;39.0;GBR2;01:02.438;4.9;36.0;;00:00.000;0.0;0.0
315;AUS2;01:02.911;5.0;38.0;NZL1;01:01.465;5.1;38.0;SUI;01:00.956;5.2;40.0;CRO;01:01.277;5.1;41.0;NZL2;01:01.570;5.1;39.0;GBR2;01:03.378;4.9;36.0;;00:00.000;0.0;0.0
320;AUS2;01:03.984;5.0;38.0;NZL1;01:02.528;5.1;39.0;SUI;01:01.970;5.1;40.0;CRO;01:02.294;5.1;41.0;NZL2;01:02.580;5.1;39.0;GBR2;01:04.407;4.9;36.0;;00:00.000;0.0;0.0
325;AUS2;01:04.904;5.0;38.0;NZL1;01:03.477;5.1;39.0;SUI;01:02.972;5.1;40.0;CRO;01:03.317;5.1;41.0;NZL2;01:03.471;5.1;39.0;GBR2;01:05.461;5.0;36.0;;00:00.000;0.0;0.0
330;AUS2;01:05.946;5.0;38.0;NZL1;01:04.442;5.1;39.0;SUI;01:03.841;5.2;40.0;CRO;01:04.213;5.1;41.0;NZL2;01:04.538;5.1;39.0;GBR2;01:06.380;5.0;36.0;;00:00.000;0.0;0.0
335;AUS2;01:06.994;5.0;38.0;NZL1;01:05.489;5.1;39.0;SUI;01:04.885;5.2;39.0;CRO;01:05.241;5.1;40.0;NZL2;01:05.566;5.1;39.0;GBR2;01:07.476;5.0;37.0;;00:00.000;0.0;0.0
340;AUS2;01:07.884;5.0;38.0;NZL1;01:06.384;5.1;39.0;SUI;01:05.865;5.2;39.0;CRO;01:06.258;5.1;40.0;NZL2;01:06.498;5.0;39.0;GBR2;01:08.473;4.9;37.0;;00:00.000;0.0;0.0
345;AUS2;01:08.983;5.0;38.0;NZL1;01:07.429;5.1;39.0;SUI;01:06.770;5.2;39.0;CRO;01:07.148;5.1;40.0;NZL2;01:07.540;5.0;39.0;GBR2;01:09.453;4.9;37.0;;00:00.000;0.0;0.0
350;AUS2;01:09.986;4.9;38.0;NZL1;01:08.449;5.1;39.0;SUI;01:07.808;5.1;39.0;CRO;01:08.191;5.1;40.0;NZL2;01:08.549;5.0;39.0;GBR2;01:10.542;4.9;37.0;;00:00.000;0.0;0.0
355;AUS2;01:10.926;5.0;38.0;NZL1;01:09.338;5.1;39.0;SUI;01:08.751;5.2;39.0;CRO;01:09.200;5.1;40.0;NZL2;01:09.449;5.0;39.0;GBR2;01:11.466;4.9;37.0;;00:00.000;0.0;0.0
360;AUS2;01:12.025;5.0;38.0;NZL1;01:10.422;5.1;39.0;SUI;01:09.693;5.1;39.0;CRO;01:10.117;5.1;40.0;NZL2;01:10.517;5.0;39.0;GBR2;01:12.551;4.9;37.0;;00:00.000;0.0;0.0
365;AUS2;01:12.976;5.0;38.0;NZL1;01:11.416;5.1;39.0;SUI;01:10.720;5.1;39.0;CRO;01:11.149;5.1;40.0;NZL2;01:11.510;5.1;39.0;GBR2;01:13.599;4.9;37.0;;00:00.000;0.0;0.0
370;AUS2;01:13.970;5.0;38.0;NZL1;01:12.334;5.0;39.0;SUI;01:11.625;5.2;39.0;CRO;01:12.163;5.1;40.0;NZL2;01:12.459;5.1;39.0;GBR2;01:14.521;4.9;37.0;;00:00.000;0.0;0.0
375;AUS2;01:15.048;5.0;38.0;NZL1;01:13.403;5.0;39.0;SUI;01:12.632;5.1;39.0;CRO;01:13.083;5.1;40.0;NZL2;01:13.482;5.1;39.0;GBR2;01:15.619;4.9;37.0;;00:00.000;0.0;0.0
380;AUS2;01:15.964;5.0;38.0;NZL1;01:14.348;5.1;39.0;SUI;01:13.641;5.1;39.0;CRO;01:14.124;5.0;40.0;NZL2;01:14.434;5.1;39.0;GBR2;01:16.579;4.9;37.0;;00:00.000;0.0;0.0
385;AUS2;01:17.013;4.9;38.0;NZL1;01:15.324;5.1;39.0;SUI;01:14.519;5.1;39.0;CRO;01:15.128;5.1;40.0;NZL2;01:15.421;5.1;39.0;GBR2;01:17.600;4.9;37.0;;00:00.000;0.0;0.0
390;AUS2;01:18.061;5.0;38.0;NZL1;01:16.360;5.1;39.0;SUI;01:15.576;5.1;39.0;CRO;01:16.051;5.1;40.0;NZL2;01:16.473;5.0;39.0;GBR2;01:18.672;4.9;37.0;;00:00.000;0.0;0.0
395;AUS2;01:18.953;5.0;38.0;NZL1;01:17.231;5.1;39.0;SUI;01:16.549;5.1;39.0;CRO;01:17.102;5.0;40.0;NZL2;01:17.389;5.0;39.0;GBR2;01:19.576;4.9;37.0;;00:00.000;0.0;0.0
400;AUS2;01:20.059;5.0;38.0;NZL1;01:18.301;5.1;39.0;SUI;01:17.460;5.1;39.0;CRO;01:18.073;5.1;40.0;NZL2;01:18.424;5.0;39.0;GBR2;01:20.660;4.9;37.0;;00:00.000;0.0;0.0
405;AUS2;01:21.049;5.0;38.0;NZL1;01:19.309;5.1;39.0;SUI;01:18.506;5.1;39.0;CRO;01:18.987;5.1;40.0;NZL2;01:19.438;5.0;39.0;GBR2;01:21.683;5.0;37.0;;00:00.000;0.0;0.0
